host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class,taxid,matched_name
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus greenhouse,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus hunterdalle,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus huntingdon,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus joann,,dsDNA,1982076,Korravirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus kittykat,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus kittykat,,dsDNA,1982076,Korravirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus korra,,dsDNA,1982076,Korravirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus litotes,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus litotes,,dsDNA,1982076,Korravirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus mamapearl,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus mamapearl,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus nubia,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus oxynfrius,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus preamble,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus pumancara,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,unclassified Korravirus,,dsDNA,1982076,Korravirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus sergei,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus sergei,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus urla,,dsDNA,1982076,Korravirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus wawa,,dsDNA,1982076,Korravirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Korravirus,Korravirus wawa,,dsDNA,1982076,Korravirus
Gordonia malaquae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Gordtnkvirus,Gordtnkvirus gordtnk2,,dsDNA,1982218,Gordtnkvirus
Gordonia sp. G7,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Gordtnkvirus,Gordtnkvirus gordtnk2,,dsDNA,1982218,Gordtnkvirus
Gordonia sp. G1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Gordtnkvirus,Gordtnkvirus gordtnk2,,dsDNA,1982218,Gordtnkvirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,unclassified Pahexavirus,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus ATCC29399BC,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes subsp. acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,unclassified Pahexavirus,,dsDNA,1982251,Pahexavirus
Propionibacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,unclassified Pahexavirus,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus ATCC29399BT,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus attacne,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus keiki,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus kubed,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus lauchelly,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus mrAK,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus ouroboros,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus P11,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus P100D,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus P1001,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus P100A,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus P101A,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus P104A,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus P105,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus P144,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus P91,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PA6,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus pacnes201215,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes subsp. defendens ATCC 11828,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,unclassified Pahexavirus,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes subsp. defendens ATCC 11828,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus pacnes201215,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PAD20,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PAS50,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL082M03,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL009M11,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL151N00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL025M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL117M01,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL037M02,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL041M10,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL117M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL060L00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL067M01,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL070N00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL071N05,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL092M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL095N00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL111M01,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL112N00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL113M01,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL114L00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL116M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL132N00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL141N00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL308M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL151M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL152M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL163M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL171M01,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL179M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL194M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL199M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus PHL301M00,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus pirate,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus procrass1,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus SKKY,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus solid,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus stormborn,,dsDNA,1982251,Pahexavirus
Cutibacterium acnes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pahexavirus,Pahexavirus wizzo,,dsDNA,1982251,Pahexavirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus arib1,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus atcoo,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus bartholomew,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,unclassified Fishburnevirus,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus brusacoram,,dsDNA,1983734,Fishburnevirus
Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,unclassified Fishburnevirus,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus malithi,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus donovan,,dsDNA,1983734,Fishburnevirus
Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus firstplacepfu,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus fishburne,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus greaselightnin,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus jebeks,,dsDNA,1983734,Fishburnevirus
Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus jung,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus jung,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,unclassified Fishburnevirus,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus kilkor,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus ksquared,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus majeke,,dsDNA,1983734,Fishburnevirus
Mycobacterium sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,unclassified Fishburnevirus,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus shipwreck,,dsDNA,1983734,Fishburnevirus
Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fishburnevirus,Fishburnevirus willsammy,,dsDNA,1983734,Fishburnevirus
Citrobacter freundii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Moonvirus,dsDNA,1985329,Moonvirus
Salmonella enterica subsp. enterica serovar Paratyphi A,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Moonvirus,dsDNA,1985329,Moonvirus
Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bantamvirus,Bantamvirus bantam,,dsDNA,2560096,Bantamvirus
Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bantamvirus,unclassified Bantamvirus,,dsDNA,2560096,Bantamvirus
Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,unclassified Efquatrovirus,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis ATCC 29212,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,unclassified Efquatrovirus,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus AUEF3,,dsDNA,2560124,Efquatrovirus
Enterococcus faecium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus EcZZ2,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus EfaCPT1,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus LY0322,,dsDNA,2560124,Efquatrovirus
Enterococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus EF4,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus EF3,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus SHEF2,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus SHEF4,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus SHEF5,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus PMBT2,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis ATCC 19433 = NBRC 100480,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,unclassified Efquatrovirus,,dsDNA,2560124,Efquatrovirus
Enterococcus faecalis ATCC 19433 = NBRC 100480,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,Efquatrovirus SANTOR1,,dsDNA,2560124,Efquatrovirus
Enterococcus sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,unclassified Efquatrovirus,,dsDNA,2560124,Efquatrovirus
Enterococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Efquatrovirus,unclassified Efquatrovirus,,dsDNA,2560124,Efquatrovirus
